x y z n.x n.y n.z
0.015625 0.448651 0.875 -0.0521749 -0.991323 -0.120654
0.0460569 0.453125 0.8125 -0.0845754 -0.990225 -0.11091
0.046875 0.453055 0.8125 -0.0845754 -0.990225 -0.11091
0.046875 0.451305 0.828125 -0.0845754 -0.990225 -0.11091
0.03125 0.45264 0.828125 -0.0845754 -0.990225 -0.11091
0.03125 0.453125 0.823791 -0.0845754 -0.990225 -0.11091
0.03125 0.452906 0.828125 -0.0862567 -0.98963 -0.114861
0.046875 0.451544 0.828125 -0.0862567 -0.98963 -0.114861
0.046875 0.44973 0.84375 -0.0862567 -0.98963 -0.114861
0.03125 0.451092 0.84375 -0.0862567 -0.98963 -0.114861
0.03125 0.456833 0.8125 -0.0845754 -0.990225 -0.11091
0.046875 0.455498 0.8125 -0.0845754 -0.990225 -0.11091
0.046875 0.453748 0.828125 -0.0845754 -0.990225 -0.11091
0.03125 0.455083 0.828125 -0.0845754 -0.990225 -0.11091
0.0366442 0.453125 0.84375 -0.0862567 -0.98963 -0.114861
0.03125 0.453595 0.84375 -0.0862567 -0.98963 -0.114861
0.03125 0.455409 0.828125 -0.0862567 -0.98963 -0.114861
0.046875 0.454047 0.828125 -0.0862567 -0.98963 -0.114861
0.046875 0.453125 0.836067 -0.0862567 -0.98963 -0.114861
0.0471476 0.453125 0.8125 -0.119897 -0.986428 -0.112176
0.0625 0.451259 0.8125 -0.119897 -0.986428 -0.112176
0.0625 0.449482 0.828125 -0.119897 -0.986428 -0.112176
0.046875 0.451381 0.828125 -0.119897 -0.986428 -0.112176
0.046875 0.453125 0.812791 -0.119897 -0.986428 -0.112176
0.046875 0.451693 0.828125 -0.121017 -0.985904 -0.115538
0.0625 0.449775 0.828125 -0.121017 -0.985904 -0.115538
0.0625 0.447944 0.84375 -0.121017 -0.985904 -0.115538
0.046875 0.449862 0.84375 -0.121017 -0.985904 -0.115538
0.0555735 0.453125 0.828125 -0.119897 -0.986428 -0.112176
0.046875 0.454182 0.828125 -0.119897 -0.986428 -0.112176
0.046875 0.455959 0.8125 -0.119897 -0.986428 -0.112176
0.0625 0.45406 0.8125 -0.119897 -0.986428 -0.112176
0.0625 0.453125 0.820722 -0.119897 -0.986428 -0.112176
0.03125 0.451372 0.84375 -0.0867715 -0.989195 -0.118167
0.046875 0.450001 0.84375 -0.0867715 -0.989195 -0.118167
0.046875 0.448134 0.859375 -0.0867715 -0.989195 -0.118167
0.03125 0.449505 0.859375 -0.0867715 -0.989195 -0.118167
0.03125 0.449806 0.859375 -0.0867485 -0.988932 -0.120363
0.046875 0.448436 0.859375 -0.0867485 -0.988932 -0.120363
0.046875 0.446534 0.875 -0.0867485 -0.988932 -0.120363
0.03125 0.447905 0.875 -0.0867485 -0.988932 -0.120363
0.046875 0.450193 0.84375 -0.121043 -0.985633 -0.1178
0.0625 0.448274 0.84375 -0.121043 -0.985633 -0.1178
0.0625 0.446407 0.859375 -0.121043 -0.985633 -0.1178
0.046875 0.448325 0.859375 -0.121043 -0.985633 -0.1178
0.046875 0.448669 0.859375 -0.121012 -0.985379 -0.119931
0.0625 0.44675 0.859375 -0.121012 -0.985379 -0.119931
0.0625 0.444848 0.875 -0.121012 -0.985379 -0.119931
0.046875 0.446767 0.875 -0.121012 -0.985379 -0.119931
0.110019 0.4375 0.84375 -0.25611 -0.959947 -0.113617
0.116951 0.4375 0.828125 -0.25611 -0.959947 -0.113617
0.125 0.435353 0.828125 -0.25611 -0.959947 -0.113617
0.125 0.433503 0.84375 -0.25611 -0.959947 -0.113617
0.0939339 0.4375 0.875 -0.223441 -0.967467 -0.118664
0.102232 0.4375 0.859375 -0.223441 -0.967467 -0.118664
0.109375 0.43585 0.859375 -0.223441 -0.967467 -0.118664
0.109375 0.433934 0.875 -0.223441 -0.967467 -0.118664
0.111725 0.4375 0.84375 -0.257928 -0.959022 -0.117262
0.125 0.43393 0.84375 -0.257928 -0.959022 -0.117262
0.125 0.432019 0.859375 -0.257928 -0.959022 -0.117262
0.109375 0.436221 0.859375 -0.257928 -0.959022 -0.117262
0.109375 0.4375 0.848919 -0.257928 -0.959022 -0.117262
0.109375 0.436708 0.859375 -0.25972 -0.958133 -0.120525
0.125 0.432473 0.859375 -0.25972 -0.958133 -0.120525
0.125 0.430507 0.875 -0.25972 -0.958133 -0.120525
0.109375 0.434743 0.875 -0.25972 -0.958133 -0.120525
0.0625 0.459922 0.75 -0.150046 -0.9835 -0.101059
0.078125 0.457539 0.75 -0.150046 -0.9835 -0.101059
0.078125 0.455933 0.765625 -0.150046 -0.9835 -0.101059
0.0625 0.458317 0.765625 -0.150046 -0.9835 -0.101059
0.0625 0.458638 0.765625 -0.150527 -0.983205 -0.103193
0.078125 0.456246 0.765625 -0.150527 -0.983205 -0.103193
0.078125 0.454606 0.78125 -0.150527 -0.983205 -0.103193
0.0625 0.456998 0.78125 -0.150527 -0.983205 -0.103193
0.0791335 0.453125 0.765625 -0.184196 -0.977686 -0.101004
0.0877015 0.453125 0.75 -0.184196 -0.977686 -0.101004
0.09375 0.451985 0.75 -0.184196 -0.977686 -0.101004
0.09375 0.450371 0.765625 -0.184196 -0.977686 -0.101004
0.0808749 0.453125 0.765625 -0.185832 -0.977014 -0.104452
0.09375 0.450676 0.765625 -0.185832 -0.977014 -0.104452
0.09375 0.449006 0.78125 -0.185832 -0.977014 -0.104452
0.078125 0.451978 0.78125 -0.185832 -0.977014 -0.104452
0.078125 0.453125 0.770517 -0.185832 -0.977014 -0.104452
0.078125 0.458176 0.75 -0.184196 -0.977686 -0.101004
0.09375 0.455232 0.75 -0.184196 -0.977686 -0.101004
0.09375 0.453618 0.765625 -0.184196 -0.977686 -0.101004
0.078125 0.456562 0.765625 -0.184196 -0.977686 -0.101004
0.0894133 0.453125 0.78125 -0.185832 -0.977014 -0.104452
0.078125 0.455272 0.78125 -0.185832 -0.977014 -0.104452
0.078125 0.456943 0.765625 -0.185832 -0.977014 -0.104452
0.09375 0.453971 0.765625 -0.185832 -0.977014 -0.104452
0.09375 0.453125 0.773534 -0.185832 -0.977014 -0.104452
0.070242 0.453125 0.78125 -0.151921 -0.982674 -0.10617
0.078125 0.451906 0.78125 -0.151921 -0.982674 -0.10617
0.078125 0.450218 0.796875 -0.151921 -0.982674 -0.10617
0.0625 0.452634 0.796875 -0.151921 -0.982674 -0.10617
0.0625 0.453125 0.792328 -0.151921 -0.982674 -0.10617
0.0625 0.452958 0.796875 -0.153665 -0.98199 -0.10992
0.078125 0.450513 0.796875 -0.153665 -0.98199 -0.10992
0.078125 0.448764 0.8125 -0.153665 -0.98199 -0.10992
0.0625 0.451209 0.8125 -0.153665 -0.98199 -0.10992
0.0625 0.45735 0.78125 -0.151921 -0.982674 -0.10617
0.078125 0.454935 0.78125 -0.151921 -0.982674 -0.10617
0.078125 0.453247 0.796875 -0.151921 -0.982674 -0.10617
0.0625 0.455662 0.796875 -0.151921 -0.982674 -0.10617
0.0699413 0.453125 0.8125 -0.153665 -0.98199 -0.10992
0.0625 0.454289 0.8125 -0.153665 -0.98199 -0.10992
0.0625 0.456038 0.796875 -0.153665 -0.98199 -0.10992
0.078125 0.453593 0.796875 -0.153665 -0.98199 -0.10992
0.078125 0.453125 0.801059 -0.153665 -0.98199 -0.10992
0.078125 0.45233 0.78125 -0.187439 -0.976346 -0.107774
0.09375 0.44933 0.78125 -0.187439 -0.976346 -0.107774
0.09375 0.447605 0.796875 -0.187439 -0.976346 -0.107774
0.078125 0.450605 0.796875 -0.187439 -0.976346 -0.107774
0.078125 0.450975 0.796875 -0.188262 -0.975915 -0.110215
0.09375 0.447961 0.796875 -0.188262 -0.975915 -0.110215
0.09375 0.446197 0.8125 -0.188262 -0.975915 -0.110215
0.078125 0.449211 0.8125 -0.188262 -0.975915 -0.110215
0.0913809 0.453125 0.78125 -0.187439 -0.976346 -0.107774
0.0823967 0.453125 0.796875 -0.187439 -0.976346 -0.107774
0.078125 0.453945 0.796875 -0.187439 -0.976346 -0.107774
0.078125 0.45567 0.78125 -0.187439 -0.976346 -0.107774
0.09375 0.452567 0.75 -0.219664 -0.970149 -0.102757
0.109375 0.449029 0.75 -0.219664 -0.970149 -0.102757
0.109375 0.447375 0.765625 -0.219664 -0.970149 -0.102757
0.09375 0.450912 0.765625 -0.219664 -0.970149 -0.102757
0.09375 0.451291 0.765625 -0.220794 -0.969626 -0.105239
0.109375 0.447734 0.765625 -0.220794 -0.969626 -0.105239
0.109375 0.446038 0.78125 -0.220794 -0.969626 -0.105239
0.09375 0.449596 0.78125 -0.220794 -0.969626 -0.105239
0.106923 0.453125 0.75 -0.219664 -0.970149 -0.102757
0.0996135 0.453125 0.765625 -0.219664 -0.970149 -0.102757
0.09375 0.454453 0.765625 -0.219664 -0.970149 -0.102757
0.09375 0.456108 0.75 -0.219664 -0.970149 -0.102757
0.109375 0.449857 0.75 -0.253142 -0.962003 -0.102318
0.125 0.445746 0.75 -0.253142 -0.962003 -0.102318
0.125 0.444084 0.765625 -0.253142 -0.962003 -0.102318
0.109375 0.448195 0.765625 -0.253142 -0.962003 -0.102318
0.109375 0.4486 0.765625 -0.253102 -0.961789 -0.104405
0.125 0.444488 0.765625 -0.253102 -0.961789 -0.104405
0.125 0.442792 0.78125 -0.253102 -0.961789 -0.104405
0.109375 0.446903 0.78125 -0.253102 -0.961789 -0.104405
0.09375 0.449986 0.78125 -0.221072 -0.969331 -0.107349
0.109375 0.446422 0.78125 -0.221072 -0.969331 -0.107349
0.109375 0.444692 0.796875 -0.221072 -0.969331 -0.107349
0.09375 0.448256 0.796875 -0.221072 -0.969331 -0.107349
0.09375 0.448656 0.796875 -0.221024 -0.969107 -0.10945
0.109375 0.445092 0.796875 -0.221024 -0.969107 -0.10945
0.109375 0.443327 0.8125 -0.221024 -0.969107 -0.10945
0.09375 0.446891 0.8125 -0.221024 -0.969107 -0.10945
0.109375 0.44732 0.78125 -0.253066 -0.96157 -0.10649
0.125 0.443207 0.78125 -0.253066 -0.96157 -0.10649
0.125 0.441477 0.796875 -0.253066 -0.96157 -0.10649
0.109375 0.445589 0.796875 -0.253066 -0.96157 -0.10649
0.109375 0.446021 0.796875 -0.253406 -0.961249 -0.108562
0.125 0.441902 0.796875 -0.253406 -0.961249 -0.108562
0.125 0.440137 0.8125 -0.253406 -0.961249 -0.108562
0.109375 0.444256 0.8125 -0.253406 -0.961249 -0.108562
0.0625 0.451551 0.8125 -0.154836 -0.981465 -0.112924
0.078125 0.449086 0.8125 -0.154836 -0.981465 -0.112924
0.078125 0.447289 0.828125 -0.154836 -0.981465 -0.112924
0.0625 0.449754 0.828125 -0.154836 -0.981465 -0.112924
0.0625 0.450112 0.828125 -0.154926 -0.981196 -0.115118
0.078125 0.447645 0.828125 -0.154926 -0.981196 -0.115118
0.078125 0.445812 0.84375 -0.154926 -0.981196 -0.115118
0.0625 0.448279 0.84375 -0.154926 -0.981196 -0.115118
0.078125 0.449592 0.8125 -0.188287 -0.975669 -0.11233
0.09375 0.446577 0.8125 -0.188287 -0.975669 -0.11233
0.09375 0.444778 0.828125 -0.188287 -0.975669 -0.11233
0.078125 0.447793 0.828125 -0.188287 -0.975669 -0.11233
0.078125 0.448186 0.828125 -0.188241 -0.975432 -0.114442
0.09375 0.44517 0.828125 -0.188241 -0.975432 -0.114442
0.09375 0.443337 0.84375 -0.188241 -0.975432 -0.114442
0.078125 0.446353 0.84375 -0.188241 -0.975432 -0.114442
0.0625 0.448649 0.84375 -0.154887 -0.980951 -0.117241
0.078125 0.446182 0.84375 -0.154887 -0.980951 -0.117241
0.078125 0.444314 0.859375 -0.154887 -0.980951 -0.117241
0.0625 0.446781 0.859375 -0.154887 -0.980951 -0.117241
0.0625 0.447162 0.859375 -0.154848 -0.980701 -0.119362
0.078125 0.444695 0.859375 -0.154848 -0.980701 -0.119362
0.078125 0.442794 0.875 -0.154848 -0.980701 -0.119362
0.0625 0.445261 0.875 -0.154848 -0.980701 -0.119362
0.078125 0.446757 0.84375 -0.188195 -0.975191 -0.116552
0.09375 0.443741 0.84375 -0.188195 -0.975191 -0.116552
0.09375 0.441874 0.859375 -0.188195 -0.975191 -0.116552
0.078125 0.444889 0.859375 -0.188195 -0.975191 -0.116552
0.078125 0.445306 0.859375 -0.188217 -0.974933 -0.11866
0.09375 0.442289 0.859375 -0.188217 -0.974933 -0.11866
0.09375 0.440387 0.875 -0.188217 -0.974933 -0.11866
0.078125 0.443404 0.875 -0.188217 -0.974933 -0.11866
0.09375 0.447303 0.8125 -0.220973 -0.96888 -0.111549
0.109375 0.443739 0.8125 -0.220973 -0.96888 -0.111549
0.109375 0.44194 0.828125 -0.220973 -0.96888 -0.111549
0.09375 0.445504 0.828125 -0.220973 -0.96888 -0.111549
0.09375 0.445928 0.828125 -0.221039 -0.968621 -0.113643
0.109375 0.442363 0.828125 -0.221039 -0.968621 -0.113643
0.109375 0.44053 0.84375 -0.221039 -0.968621 -0.113643
0.09375 0.444095 0.84375 -0.221039 -0.968621 -0.113643
0.109375 0.444709 0.8125 -0.254445 -0.960727 -0.110734
0.125 0.440571 0.8125 -0.254445 -0.960727 -0.110734
0.125 0.43877 0.828125 -0.254445 -0.960727 -0.110734
0.109375 0.442908 0.828125 -0.254445 -0.960727 -0.110734
0.124515 0.4375 0.84375 -0.25611 -0.959947 -0.113617
0.109375 0.441539 0.84375 -0.25611 -0.959947 -0.113617
0.109375 0.443389 0.828125 -0.25611 -0.959947 -0.113617
0.125 0.43922 0.828125 -0.25611 -0.959947 -0.113617
0.125 0.4375 0.842657 -0.25611 -0.959947 -0.113617
0.09375 0.44454 0.84375 -0.221815 -0.96819 -0.115787
0.109375 0.44096 0.84375 -0.221815 -0.96819 -0.115787
0.109375 0.439092 0.859375 -0.221815 -0.96819 -0.115787
0.09375 0.442671 0.859375 -0.221815 -0.96819 -0.115787
0.09375 0.443147 0.859375 -0.223441 -0.967467 -0.118664
0.109375 0.439538 0.859375 -0.223441 -0.967467 -0.118664
0.109375 0.437622 0.875 -0.223441 -0.967467 -0.118664
0.09375 0.44123 0.875 -0.223441 -0.967467 -0.118664
0.119177 0.4375 0.859375 -0.257928 -0.959022 -0.117262
0.109375 0.440136 0.859375 -0.257928 -0.959022 -0.117262
0.109375 0.442047 0.84375 -0.257928 -0.959022 -0.117262
0.125 0.437844 0.84375 -0.257928 -0.959022 -0.117262
0.125 0.4375 0.846566 -0.257928 -0.959022 -0.117262
0.121048 0.4375 0.859375 -0.25972 -0.958133 -0.120525
0.113797 0.4375 0.875 -0.25972 -0.958133 -0.120525
0.109375 0.438699 0.875 -0.25972 -0.958133 -0.120525
0.109375 0.440664 0.859375 -0.25972 -0.958133 -0.120525
0.0621688 0.4375 0.921875 -0.121629 -0.984153 -0.12903
0.0625 0.437459 0.921875 -0.121629 -0.984153 -0.12903
0.0625 0.435411 0.9375 -0.121629 -0.984153 -0.12903
0.046875 0.437342 0.9375 -0.121629 -0.984153 -0.12903
0.046875 0.4375 0.936291 -0.121629 -0.984153 -0.12903
0 0.436341 0.96875 -0.0175379 -0.990679 -0.135083
0 0.4375 0.960251 -0.0175379 -0.990679 -0.135083
0.015625 0.4375 0.958222 -0.0175379 -0.990679 -0.135083
0.015625 0.436065 0.96875 -0.0175379 -0.990679 -0.135083
0.0260815 0.4375 0.953125 -0.0530307 -0.989353 -0.135533
0.03125 0.437223 0.953125 -0.0530307 -0.989353 -0.135533
0.03125 0.435082 0.96875 -0.0530307 -0.989353 -0.135533
0.015625 0.43592 0.96875 -0.0530307 -0.989353 -0.135533
0.015625 0.4375 0.957216 -0.0530307 -0.989353 -0.135533
0 0.436586 0.96875 -0.0180007 -0.990039 -0.13964
0.015625 0.436302 0.96875 -0.0180007 -0.990039 -0.13964
0.015625 0.434098 0.984375 -0.0180007 -0.990039 -0.13964
0 0.434382 0.984375 -0.0180007 -0.990039 -0.13964
0 0.434302 0.984375 -0.0181324 -0.997283 -0.0713964
0.015625 0.434018 0.984375 -0.0181324 -0.997283 -0.0713964
0.015625 0.432899 1 -0.0181324 -0.997283 -0.0713964
0 0.433183 1 -0.0181324 -0.997283 -0.0713964
0.015625 0.436227 0.96875 -0.0539287 -0.988693 -0.139924
0.03125 0.435374 0.96875 -0.0539287 -0.988693 -0.139924
0.03125 0.433163 0.984375 -0.0539287 -0.988693 -0.139924
0.015625 0.434015 0.984375 -0.0539287 -0.988693 -0.139924
0.015625 0.433958 0.984375 -0.0543259 -0.995974 -0.0713027
0.03125 0.433106 0.984375 -0.0543259 -0.995974 -0.0713027
0.03125 0.431987 1 -0.0543259 -0.995974 -0.0713027
0.015625 0.432839 1 -0.0543259 -0.995974 -0.0713027
0.03125 0.436885 0.953125 -0.0872324 -0.987407 -0.131976
0.03125 0.4375 0.948521 -0.0872324 -0.987407 -0.131976
0.046875 0.4375 0.938193 -0.0872324 -0.987407 -0.131976
0.046875 0.435504 0.953125 -0.0872324 -0.987407 -0.131976
0.03125 0.437236 0.953125 -0.0891793 -0.98663 -0.136414
0.046875 0.435824 0.953125 -0.0891793 -0.98663 -0.136414
0.046875 0.433663 0.96875 -0.0891793 -0.98663 -0.136414
0.03125 0.435076 0.96875 -0.0891793 -0.98663 -0.136414
0.0486977 0.4375 0.9375 -0.123666 -0.983336 -0.133257
0.0625 0.435764 0.9375 -0.123666 -0.983336 -0.133257
0.0625 0.433647 0.953125 -0.123666 -0.983336 -0.133257
0.046875 0.435612 0.953125 -0.123666 -0.983336 -0.133257
0.046875 0.4375 0.939192 -0.123666 -0.983336 -0.133257
0.046875 0.436015 0.953125 -0.125007 -0.982633 -0.137132
0.0625 0.434027 0.953125 -0.125007 -0.982633 -0.137132
0.0625 0.431847 0.96875 -0.125007 -0.982633 -0.137132
0.046875 0.433835 0.96875 -0.125007 -0.982633 -0.137132
0.03125 0.435443 0.96875 -0.0896439 -0.986083 -0.140013
0.046875 0.434023 0.96875 -0.0896439 -0.986083 -0.140013
0.046875 0.431804 0.984375 -0.0896439 -0.986083 -0.140013
0.03125 0.433224 0.984375 -0.0896439 -0.986083 -0.140013
0.03125 0.433163 0.984375 -0.0903065 -0.993372 -0.0711164
0.046875 0.431743 0.984375 -0.0903065 -0.993372 -0.0711164
0.046875 0.430624 1 -0.0903065 -0.993372 -0.0711164
0.03125 0.432045 1 -0.0903065 -0.993372 -0.0711164
0.046875 0.434262 0.96875 -0.125019 -0.982294 -0.13953
0.0625 0.432274 0.96875 -0.125019 -0.982294 -0.13953
0.0625 0.430054 0.984375 -0.125019 -0.982294 -0.13953
0.046875 0.432043 0.984375 -0.125019 -0.982294 -0.13953
0.046875 0.431952 0.984375 -0.125937 -0.989506 -0.0708396
0.0625 0.429963 0.984375 -0.125937 -0.989506 -0.0708396
0.0625 0.428845 1 -0.125937 -0.989506 -0.0708396
0.046875 0.430833 1 -0.125937 -0.989506 -0.0708396
0 0.449193 0.875 -0.0174081 -0.992261 -0.122945
0.015625 0.448919 0.875 -0.0174081 -0.992261 -0.122945
0.015625 0.446983 0.890625 -0.0174081 -0.992261 -0.122945
0 0.447257 0.890625 -0.0174081 -0.992261 -0.122945
0 0.447484 0.890625 -0.0174034 -0.991993 -0.125087
0.015625 0.44721 0.890625 -0.0174034 -0.991993 -0.125087
0.015625 0.44524 0.90625 -0.0174034 -0.991993 -0.125087
0 0.445514 0.90625 -0.0174034 -0.991993 -0.125087
0.015625 0.448918 0.875 -0.0521611 -0.99106 -0.122796
0.03125 0.448095 0.875 -0.0521611 -0.99106 -0.122796
0.03125 0.446159 0.890625 -0.0521611 -0.99106 -0.122796
0.015625 0.446982 0.890625 -0.0521611 -0.99106 -0.122796
0.015625 0.447259 0.890625 -0.052147 -0.990794 -0.124936
0.03125 0.446437 0.890625 -0.052147 -0.990794 -0.124936
0.03125 0.444466 0.90625 -0.052147 -0.990794 -0.124936
0.015625 0.445289 0.90625 -0.052147 -0.990794 -0.124936
0 0.445751 0.90625 -0.0173986 -0.991721 -0.127227
0.015625 0.445477 0.90625 -0.0173986 -0.991721 -0.127227
0.015625 0.443472 0.921875 -0.0173986 -0.991721 -0.127227
0 0.443746 0.921875 -0.0173986 -0.991721 -0.127227
0 0.443993 0.921875 -0.0173938 -0.991444 -0.129366
0.015625 0.443719 0.921875 -0.0173938 -0.991444 -0.129366
0.015625 0.44168 0.9375 -0.0173938 -0.991444 -0.129366
0 0.441954 0.9375 -0.0173938 -0.991444 -0.129366
0.015625 0.445576 0.90625 -0.0521328 -0.990522 -0.127074
0.03125 0.444754 0.90625 -0.0521328 -0.990522 -0.127074
0.03125 0.442749 0.921875 -0.0521328 -0.990522 -0.127074
0.015625 0.443572 0.921875 -0.0521328 -0.990522 -0.127074
0.015625 0.44387 0.921875 -0.0521182 -0.990247 -0.12921
0.03125 0.443047 0.921875 -0.0521182 -0.990247 -0.12921
0.03125 0.441008 0.9375 -0.0521182 -0.990247 -0.12921
0.015625 0.441831 0.9375 -0.0521182 -0.990247 -0.12921
0.03125 0.448217 0.875 -0.0867256 -0.988672 -0.1225
0.046875 0.446847 0.875 -0.0867256 -0.988672 -0.1225
0.046875 0.444911 0.890625 -0.0867256 -0.988672 -0.1225
0.03125 0.446281 0.890625 -0.0867256 -0.988672 -0.1225
0.03125 0.446605 0.890625 -0.0867024 -0.988407 -0.124635
0.046875 0.445234 0.890625 -0.0867024 -0.988407 -0.124635
0.046875 0.443264 0.90625 -0.0867024 -0.988407 -0.124635
0.03125 0.444634 0.90625 -0.0867024 -0.988407 -0.124635
0.046875 0.447121 0.875 -0.12098 -0.985122 -0.12206
0.0625 0.445202 0.875 -0.12098 -0.985122 -0.12206
0.0625 0.443267 0.890625 -0.12098 -0.985122 -0.12206
0.046875 0.445185 0.890625 -0.12098 -0.985122 -0.12206
0.046875 0.445551 0.890625 -0.120948 -0.98486 -0.124187
0.0625 0.443632 0.890625 -0.120948 -0.98486 -0.124187
0.0625 0.441662 0.90625 -0.120948 -0.98486 -0.124187
0.046875 0.44358 0.90625 -0.120948 -0.98486 -0.124187
0.03125 0.444968 0.90625 -0.0866788 -0.988138 -0.126768
0.046875 0.443598 0.90625 -0.0866788 -0.988138 -0.126768
0.046875 0.441593 0.921875 -0.0866788 -0.988138 -0.126768
0.03125 0.442964 0.921875 -0.0866788 -0.988138 -0.126768
0.03125 0.443309 0.921875 -0.0866557 -0.987864 -0.128904
0.046875 0.441938 0.921875 -0.0866557 -0.987864 -0.128904
0.046875 0.439899 0.9375 -0.0866557 -0.987864 -0.128904
0.03125 0.44127 0.9375 -0.0866557 -0.987864 -0.128904
0.046875 0.443957 0.90625 -0.120928 -0.984592 -0.126314
0.0625 0.442038 0.90625 -0.120928 -0.984592 -0.126314
0.0625 0.440034 0.921875 -0.120928 -0.984592 -0.126314
0.046875 0.441953 0.921875 -0.120928 -0.984592 -0.126314
0.046875 0.442356 0.921875 -0.121629 -0.984153 -0.12903
0.0625 0.440425 0.921875 -0.121629 -0.984153 -0.12903
0.0625 0.438376 0.9375 -0.121629 -0.984153 -0.12903
0.046875 0.440307 0.9375 -0.121629 -0.984153 -0.12903
0 0.442211 0.9375 -0.0173888 -0.991162 -0.131516
0.015625 0.441937 0.9375 -0.0173888 -0.991162 -0.131516
0.015625 0.439863 0.953125 -0.0173888 -0.991162 -0.131516
0 0.440138 0.953125 -0.0173888 -0.991162 -0.131516
0 0.440424 0.953125 -0.0175379 -0.990679 -0.135083
0.015625 0.440147 0.953125 -0.0175379 -0.990679 -0.135083
0.015625 0.438016 0.96875 -0.0175379 -0.990679 -0.135083
0 0.438293 0.96875 -0.0175379 -0.990679 -0.135083
0.015625 0.442141 0.9375 -0.0521076 -0.989944 -0.131512
0.03125 0.441319 0.9375 -0.0521076 -0.989944 -0.131512
0.03125 0.439243 0.953125 -0.0521076 -0.989944 -0.131512
0.015625 0.440065 0.953125 -0.0521076 -0.989944 -0.131512
0.0301326 0.4375 0.96875 -0.0530307 -0.989353 -0.135533
0.015625 0.438278 0.96875 -0.0530307 -0.989353 -0.135533
0.015625 0.440418 0.953125 -0.0530307 -0.989353 -0.135533
0.03125 0.439581 0.953125 -0.0530307 -0.989353 -0.135533
0.03125 0.4375 0.968313 -0.0530307 -0.989353 -0.135533
0.03125 0.441644 0.9375 -0.0872324 -0.987407 -0.131976
0.046875 0.440264 0.9375 -0.0872324 -0.987407 -0.131976
0.046875 0.438175 0.953125 -0.0872324 -0.987407 -0.131976
0.03125 0.439555 0.953125 -0.0872324 -0.987407 -0.131976
0.0346993 0.4375 0.96875 -0.0891793 -0.98663 -0.136414
0.03125 0.437812 0.96875 -0.0891793 -0.98663 -0.136414
0.03125 0.439972 0.953125 -0.0891793 -0.98663 -0.136414
0.046875 0.43856 0.953125 -0.0891793 -0.98663 -0.136414
0.046875 0.4375 0.96079 -0.0891793 -0.98663 -0.136414
0.0559203 0.4375 0.953125 -0.123666 -0.983336 -0.133257
0.046875 0.438638 0.953125 -0.123666 -0.983336 -0.133257
0.046875 0.440755 0.9375 -0.123666 -0.983336 -0.133257
0.0625 0.43879 0.9375 -0.123666 -0.983336 -0.133257
0.0625 0.4375 0.947019 -0.123666 -0.983336 -0.133257
0.0851716 0.4375 0.890625 -0.19076 -0.973745 -0.124223
0.09375 0.435819 0.890625 -0.19076 -0.973745 -0.124223
0.09375 0.433826 0.90625 -0.19076 -0.973745 -0.124223
0.078125 0.436887 0.90625 -0.19076 -0.973745 -0.124223
0.078125 0.4375 0.901446 -0.19076 -0.973745 -0.124223
0.0741078 0.4375 0.90625 -0.156122 -0.979612 -0.126438
0.078125 0.43686 0.90625 -0.156122 -0.979612 -0.126438
0.078125 0.434843 0.921875 -0.156122 -0.979612 -0.126438
0.0625 0.437333 0.921875 -0.156122 -0.979612 -0.126438
0.0625 0.4375 0.920583 -0.156122 -0.979612 -0.126438
0.0640601 0.4375 0.921875 -0.158214 -0.978731 -0.130591
0.078125 0.435226 0.921875 -0.158214 -0.978731 -0.130591
0.078125 0.433142 0.9375 -0.158214 -0.978731 -0.130591
0.0625 0.435667 0.9375 -0.158214 -0.978731 -0.130591
0.0625 0.4375 0.923765 -0.158214 -0.978731 -0.130591
0.078125 0.437335 0.90625 -0.192813 -0.972812 -0.128298
0.09375 0.434238 0.90625 -0.192813 -0.972812 -0.128298
